time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,ipr,qfi,entropy
5.9100000000e+02,5.9788362086e-03,8.3446809739e-03,1.3806463418e-01,3.7501655109e-01,2.1544909886e-01,1.1256874695e-01,1.4457745174e-01,2.4692157666e+00,4.1701885034e+00,1.4049090042e+04,8.8399133281e-01
5.9150000000e+02,5.9606224243e-03,8.3573175481e-03,1.3953170823e-01,3.7564801170e-01,2.1590021272e-01,1.1093978884e-01,1.4366233855e-01,2.4675559291e+00,4.1624122272e+00,1.3998522749e+04,8.8371660593e-01
5.9200000000e+02,5.9649107055e-03,8.3500877403e-03,1.4094889919e-01,3.7647981841e-01,2.1655309361e-01,1.0898640317e-01,1.4271678717e-01,2.4647675890e+00,4.1519564623e+00,1.3952899999e+04,8.8367405872e-01
5.9250000000e+02,5.9446190962e-03,8.3458068522e-03,1.4257723658e-01,3.7710063730e-01,2.1688616146e-01,1.0734597683e-01,1.4179956188e-01,2.4626617616e+00,4.1440808809e+00,1.3906665762e+04,8.8350466067e-01
5.9300000000e+02,5.9267638637e-03,8.3702002983e-03,1.4406355938e-01,3.7732344228e-01,2.1720658249e-01,1.0586390661e-01,1.4124554508e-01,2.4606693495e+00,4.1396100680e+00,1.3854452992e+04,8.8376716963e-01
5.9350000000e+02,5.9103453435e-03,8.3749075125e-03,1.4581300952e-01,3.7700581495e-01,2.1810274309e-01,1.0398971719e-01,1.4080346239e-01,2.4604182507e+00,4.1372204764e+00,1.3840220049e+04,8.8349573378e-01
5.9400000000e+02,5.9126831755e-03,8.4060123847e-03,1.4735839899e-01,3.7749399173e-01,2.1871014779e-01,1.0221498871e-01,1.3990377722e-01,2.4592378871e+00,4.1292124395e+00,1.3810651402e+04,8.8288509635e-01
5.9450000000e+02,5.9223072168e-03,8.4518876654e-03,1.4852850845e-01,3.7818406685e-01,2.1922283189e-01,1.0068293617e-01,1.3900746176e-01,2.4580422765e+00,4.1201570896e+00,1.3755446797e+04,8.8276280549e-01
5.9500000000e+02,5.9013242340e-03,8.4507449537e-03,1.4997671266e-01,3.7844965768e-01,2.1998990284e-01,9.8951354068e-02,1.3828030356e-01,2.4569982725e+00,4.1129960335e+00,1.3725843108e+04,8.8180406277e-01
5.9550000000e+02,5.8930418393e-03,8.4381280444e-03,1.5177397390e-01,3.7874943718e-01,2.2039484499e-01,9.7322841195e-02,1.3742773285e-01,2.4553705447e+00,4.1063645301e+00,1.3704335995e+04,8.8150075565e-01
5.9600000000e+02,5.8790083601e-03,8.4422503849e-03,1.5313328328e-01,3.7928625201e-01,2.2087612626e-01,9.5734453060e-02,1.3664862665e-01,2.4530424829e+00,4.0977242731e+00,1.3650270030e+04,8.8118230882e-01
5.9650000000e+02,5.8827918157e-03,8.4384591337e-03,1.5461609156e-01,3.7887715604e-01,2.2182276803e-01,9.4215359863e-02,1.3614737356e-01,2.4534167474e+00,4.0953758695e+00,1.3640747944e+04,8.8045790022e-01
5.9700000000e+02,5.8850742133e-03,8.4353627878e-03,1.5609059500e-01,3.7899705398e-01,2.2228878864e-01,9.2771331843e-02,1.3553179353e-01,2.4521543161e+00,4.0900377166e+00,1.3587919193e+04,8.8028218707e-01
5.9750000000e+02,5.8868334366e-03,8.4264143789e-03,1.5780082528e-01,3.7905247288e-01,2.2256773768e-01,9.1347883050e-02,1.3491783330e-01,2.4496721202e+00,4.0854480905e+00,1.3513952778e+04,8.8067363042e-01
5.9800000000e+02,5.8857775484e-03,8.4403077821e-03,1.5950988543e-01,3.7958211383e-01,2.2279370221e-01,8.9992362414e-02,1.3379585078e-01,2.4478686149e+00,4.0771585193e+00,1.3459045583e+04,8.8039876658e-01
5.9850000000e+02,5.8851717914e-03,8.4664182850e-03,1.6098324044e-01,3.8023834071e-01,2.2291552351e-01,8.8757044770e-02,1.3275426048e-01,2.4452057579e+00,4.0684152481e+00,1.3416103298e+04,8.8039807492e-01
5.9900000000e+02,5.8745525942e-03,8.4328250817e-03,1.6278502534e-01,3.8034767613e-01,2.2332207474e-01,8.7160612420e-02,1.3207723369e-01,2.4431780541e+00,4.0620179278e+00,1.3335208101e+04,8.8022493219e-01
5.9950000000e+02,5.8693657790e-03,8.4159053194e-03,1.6464181402e-01,3.8062529094e-01,2.2374846842e-01,8.5627182099e-02,1.3107197342e-01,2.4401423921e+00,4.0541131741e+00,1.3262478858e+04,8.8021097866e-01
6.0000000000e+02,5.8761059828e-03,8.4497333969e-03,1.6662084196e-01,3.8034207451e-01,2.2410145300e-01,8.4336594052e-02,1.3027319710e-01,2.4385882677e+00,4.0513097825e+00,1.3191727090e+04,8.8022750778e-01
6.0050000000e+02,5.8795839583e-03,8.4667154768e-03,1.6813607820e-01,3.8079894902e-01,2.2428415028e-01,8.2891242547e-02,1.2954328053e-01,2.4366013395e+00,4.0430236775e+00,1.3144684474e+04,8.7964465687e-01
6.0100000000e+02,5.8839191459e-03,8.4633755857e-03,1.7008575274e-01,3.8069045152e-01,2.2448904901e-01,8.1531419928e-02,1.2885603206e-01,2.4341047996e+00,4.0386545286e+00,1.3090699810e+04,8.8007898113e-01
6.0150000000e+02,5.8806149141e-03,8.4809050510e-03,1.7184935529e-01,3.8086119207e-01,2.2470678021e-01,8.0347528216e-02,1.2787362426e-01,2.4307561388e+00,4.0323477833e+00,1.3012247120e+04,8.8050137165e-01
6.0200000000e+02,5.8738840653e-03,8.4802054216e-03,1.7348776979e-01,3.8134444555e-01,2.2464955977e-01,7.9191342285e-02,1.2697279311e-01,2.4277225617e+00,4.0243263703e+00,1.2937978469e+04,8.8033067718e-01
6.0250000000e+02,5.8791616233e-03,8.4736920875e-03,1.7529212802e-01,3.8174685639e-01,2.2466263692e-01,7.8025472003e-02,1.2592005296e-01,2.4243050213e+00,4.0163627429e+00,1.2839463056e+04,8.8043652890e-01
6.0300000000e+02,5.8814006820e-03,8.4870439647e-03,1.7714835460e-01,3.8236313050e-01,2.2488534926e-01,7.6511712447e-02,1.2472300855e-01,2.4213016329e+00,4.0052386085e+00,1.2797977068e+04,8.7942752031e-01
6.0350000000e+02,5.8884894360e-03,8.5007401587e-03,1.7920638003e-01,3.8230131093e-01,2.2489549407e-01,7.5224624140e-02,1.2398296123e-01,2.4184972229e+00,4.0002454890e+00,1.2733901425e+04,8.7933118092e-01
6.0400000000e+02,5.8864498112e-03,8.5061640083e-03,1.8099452983e-01,3.8234649728e-01,2.2544574279e-01,7.3800037711e-02,1.2302057857e-01,2.4155159555e+00,3.9926350227e+00,1.2659704566e+04,8.7899816895e-01
6.0450000000e+02,5.8968431825e-03,8.4995466124e-03,1.8260618868e-01,3.8240659965e-01,2.2590512623e-01,7.2509908583e-02,1.2217578706e-01,2.4118825488e+00,3.9855789241e+00,1.2607662936e+04,8.7920872522e-01
6.0500000000e+02,5.9077521155e-03,8.5315232795e-03,1.8395041990e-01,3.8261585140e-01,2.2619675579e-01,7.1286536156e-02,1.2151116136e-01,2.4092141722e+00,3.9784837227e+00,1.2552346866e+04,8.7892495806e-01
6.0550000000e+02,5.9129069167e-03,8.5078190521e-03,1.8552689607e-01,3.8302140798e-01,2.2636507322e-01,7.0234895524e-02,1.2043100123e-01,2.4060952072e+00,3.9696608889e+00,1.2490685925e+04,8.7852538292e-01
6.0600000000e+02,5.9153006982e-03,8.5243881671e-03,1.8715651950e-01,3.8357225713e-01,2.2624846737e-01,6.9131598969e-02,1.1945146817e-01,2.4027572882e+00,3.9604102278e+00,1.2396921823e+04,8.7821650925e-01
6.0650000000e+02,5.9185286081e-03,8.5192327639e-03,1.8937524934e-01,3.8342918732e-01,2.2629066677e-01,6.7861146626e-02,1.1860598858e-01,2.3993161366e+00,3.9546244075e+00,1.2352140202e+04,8.7777373833e-01
6.0700000000e+02,5.9111354848e-03,8.5161181899e-03,1.9152131393e-01,3.8380572740e-01,2.2583726083e-01,6.6721877974e-02,1.1768656619e-01,2.3949092417e+00,3.9463436006e+00,1.2310814152e+04,8.7800046143e-01
6.0750000000e+02,5.9163226609e-03,8.5167684625e-03,1.9325556728e-01,3.8352436674e-01,2.2599902801e-01,6.5603732041e-02,1.1718421481e-01,2.3914198581e+00,3.9423200276e+00,1.2265956064e+04,8.7848689216e-01
6.0800000000e+02,5.9110297467e-03,8.4922434745e-03,1.9513124088e-01,3.8340555854e-01,2.2594118254e-01,6.4719628106e-02,1.1639911671e-01,2.3870112996e+00,3.9374747196e+00,1.2184067086e+04,8.7883878094e-01
6.0850000000e+02,5.9273782438e-03,8.4819622963e-03,1.9738639144e-01,3.8293018670e-01,2.2600180732e-01,6.3623638138e-02,1.1564863586e-01,2.3822578807e+00,3.9338579360e+00,1.2122029923e+04,8.7991466426e-01
6.0900000000e+02,5.9386395113e-03,8.4458822679e-03,1.9958631633e-01,3.8237416459e-01,2.2626366510e-01,6.2495727455e-02,1.1489560475e-01,2.3791878922e+00,3.9299948159e+00,1.2074864230e+04,8.7941845302e-01
6.0950000000e+02,5.9493230156e-03,8.4532546311e-03,2.0186822563e-01,3.8199370246e-01,2.2619363522e-01,6.1408768552e-02,1.1413309049e-01,2.3756119365e+00,3.9256053658e+00,1.2033182707e+04,8.7889392886e-01
6.1000000000e+02,5.9646533573e-03,8.4372002962e-03,2.0379859376e-01,3.8171266850e-01,2.2642951514e-01,6.0377695033e-02,1.1327967392e-01,2.3715992134e+00,3.9201348196e+00,1.1953238018e+04,8.7908819934e-01
6.1050000000e+02,5.9778518585e-03,8.4252682438e-03,2.0583968609e-01,3.8160629694e-01,2.2652326951e-01,5.9257991578e-02,1.1236963578e-01,2.3670285715e+00,3.9131086655e+00,1.1926286656e+04,8.7895430549e-01
6.1100000000e+02,5.9854812616e-03,8.4069418176e-03,2.0766290211e-01,3.8114865395e-01,2.2675066442e-01,5.8272418242e-02,1.1177293820e-01,2.3637532694e+00,3.9091603663e+00,1.1878884055e+04,8.7920308589e-01
6.1150000000e+02,5.9841012105e-03,8.3759288445e-03,2.1006128134e-01,3.8037814025e-01,2.2683944314e-01,5.7321195723e-02,1.1103990949e-01,2.3594562842e+00,3.9063880803e+00,1.1824803757e+04,8.7921651203e-01
6.1200000000e+02,5.9821449064e-03,8.3546486664e-03,2.1249622098e-01,3.7974163519e-01,2.2652294503e-01,5.6611845820e-02,1.1029055941e-01,2.3553162448e+00,3.9040312164e+00,1.1756976602e+04,8.7963827097e-01
6.1250000000e+02,5.9805623387e-03,8.3735707082e-03,2.1480360431e-01,3.7935974867e-01,2.2634580892e-01,5.5709685947e-02,1.0942701911e-01,2.3512588307e+00,3.8990830287e+00,1.1714628017e+04,8.7980046634e-01
6.1300000000e+02,5.9732833529e-03,8.3400985218e-03,2.1670927862e-01,3.7951719689e-01,2.2579894005e-01,5.5094466920e-02,1.0856673564e-01,2.3454474727e+00,3.8924326360e+00,1.1639577560e+04,8.8065139007e-01
6.1350000000e+02,5.9892557444e-03,8.3065730813e-03,2.1857679979e-01,3.7910697612e-01,2.2579384251e-01,5.4288871087e-02,1.0793768167e-01,2.3426722148e+00,3.8882747632e+00,1.1593984316e+04,8.8040226552e-01
6.1400000000e+02,6.0131679653e-03,8.2936875960e-03,2.2075593035e-01,3.7839263783e-01,2.2583802609e-01,5.3544334704e-02,1.0716221546e-01,2.3387580737e+00,3.8854165358e+00,1.1531579713e+04,8.8080184647e-01
6.1450000000e+02,6.0270657367e-03,8.2550902421e-03,2.2339133871e-01,3.7709750439e-01,2.2560640867e-01,5.3026426646e-02,1.0659616561e-01,2.3346822222e+00,3.8867632548e+00,1.1471078693e+04,8.8205980795e-01
6.1500000000e+02,6.0400530657e-03,8.2178382099e-03,2.2552505580e-01,3.7652453174e-01,2.2542929584e-01,5.2357711437e-02,1.0590551391e-01,2.3303774016e+00,3.8833147163e+00,1.1443717586e+04,8.8258519573e-01
6.1550000000e+02,6.0508756636e-03,8.2264131755e-03,2.2774892297e-01,3.7586006181e-01,2.2533422978e-01,5.1767059200e-02,1.0501243740e-01,2.3271074389e+00,3.8800656123e+00,1.1415641071e+04,8.8250565466e-01
6.1600000000e+02,6.0725041696e-03,8.2056012193e-03,2.2974650025e-01,3.7549633478e-01,2.2470375795e-01,5.1441454720e-02,1.0433384692e-01,2.3228482284e+00,3.8773408988e+00,1.1344675384e+04,8.8320417355e-01
6.1650000000e+02,6.0928231728e-03,8.2005839746e-03,2.3186367657e-01,3.7497378582e-01,2.2426242727e-01,5.0923275736e-02,1.0368342745e-01,2.3188218371e+00,3.8743539863e+00,1.1263598743e+04,8.8325648406e-01
6.1700000000e+02,6.1154065233e-03,8.2109943212e-03,2.3401822919e-01,3.7403735665e-01,2.2432184866e-01,5.0285406756e-02,1.0301075791e-01,2.3166760511e+00,3.8724653935e+00,1.1255047166e+04,8.8304012581e-01
6.1750000000e+02,6.1357332692e-03,8.1960880616e-03,2.3611587898e-01,3.7343718394e-01,2.2416014810e-01,4.9871365420e-02,1.0208360223e-01,2.3130696012e+00,3.8689681294e+00,1.1188197707e+04,8.8321503511e-01
6.1800000000e+02,6.1461282299e-03,8.1954113430e-03,2.3823075671e-01,3.7267136882e-01,2.2390613722e-01,4.9543029058e-02,1.0130716862e-01,2.3091286563e+00,3.8670598460e+00,1.1142387468e+04,8.8416964696e-01
6.1850000000e+02,6.1807949152e-03,8.1982155879e-03,2.4054445268e-01,3.7164035204e-01,2.2363086513e-01,4.9218816913e-02,1.0058650273e-01,2.3057770141e+00,3.8664602238e+00,1.1063624814e+04,8.8493440632e-01
6.1900000000e+02,6.1993149263e-03,8.1904627025e-03,2.4287620952e-01,3.7075677875e-01,2.2314725474e-01,4.8898538746e-02,9.9931440610e-02,2.3022587622e+00,3.8650776448e+00,1.1017415018e+04,8.8553755527e-01
6.1950000000e+02,6.2029899250e-03,8.1734618960e-03,2.4503781273e-01,3.7009388961e-01,2.2270881114e-01,4.8597948780e-02,9.9185085913e-02,2.2981001648e+00,3.8622422269e+00,1.0969770845e+04,8.8567413922e-01
6.2000000000e+02,6.2247208466e-03,8.1451718830e-03,2.4751879267e-01,3.6914090355e-01,2.2218355070e-01,4.8382944707e-02,9.8403915640e-02,2.2939814158e+00,3.8606249455e+00,1.0939618666e+04,8.8664069254e-01
6.2050000000e+02,6.2462505739e-03,8.1270470697e-03,2.4964246474e-01,3.6860378936e-01,2.2141493221e-01,4.8284703140e-02,9.7680812905e-02,2.2905707424e+00,3.8581332870e+00,1.0887097819e+04,8.8716020719e-01
6.2100000000e+02,6.2519983103e-03,8.1226724327e-03,2.5225235082e-01,3.6772745527e-01,2.2068346016e-01,4.8228528944e-02,9.6733534055e-02,2.2866971304e+00,3.8558772957e+00,1.0841321318e+04,8.8793798794e-01
6.2150000000e+02,6.2827249421e-03,8.1014275697e-03,2.5408828144e-01,3.6728542557e-01,2.2012135239e-01,4.8188260440e-02,9.5932527658e-02,2.2850344803e+00,3.8529244355e+00,1.0798904060e+04,8.8798802689e-01
6.2200000000e+02,6.2943136297e-03,8.0871713788e-03,2.5631480196e-01,3.6673208791e-01,2.1946424782e-01,4.7996392164e-02,9.5110985142e-02,2.2810687085e+00,3.8489808937e+00,1.0760784161e+04,8.8846237008e-01
6.2250000000e+02,6.3229206211e-03,8.0750066308e-03,2.5881512785e-01,3.6543093911e-01,2.1914058278e-01,4.7857466604e-02,9.4357956405e-02,2.2781116435e+00,3.8484246715e+00,1.0728998530e+04,8.8903423042e-01
6.2300000000e+02,6.3477556682e-03,8.0227366372e-03,2.6175718741e-01,3.6431477209e-01,2.1846019989e-01,4.7712203088e-02,9.3385145225e-02,2.2720436299e+00,3.8451358430e+00,1.0698773392e+04,8.9040604828e-01
6.2350000000e+02,6.3795138411e-03,7.9873840810e-03,2.6443288520e-01,3.6288188105e-01,2.1784496881e-01,4.7779293837e-02,9.2694073179e-02,2.2707179584e+00,3.8455032250e+00,1.0671288262e+04,8.9080142936e-01
6.2400000000e+02,6.3997890503e-03,7.9366502961e-03,2.6665925722e-01,3.6193680642e-01,2.1715094316e-01,4.7758450440e-02,9.2158103415e-02,2.2687319377e+00,3.8441153303e+00,1.0647243248e+04,8.9112618341e-01
6.2450000000e+02,6.4115240778e-03,7.9259810437e-03,2.6936123355e-01,3.6064603890e-01,2.1642603909e-01,4.7924026372e-02,9.1305156980e-02,2.2661370420e+00,3.8432190648e+00,1.0631586676e+04,8.9212726286e-01
6.2500000000e+02,6.4219312344e-03,7.9270297156e-03,2.7162045969e-01,3.5947227959e-01,2.1587780885e-01,4.7868893953e-02,9.0811596965e-02,2.2643604920e+00,3.8425554641e+00,1.0631068058e+04,8.9309139474e-01
6.2550000000e+02,6.4626831662e-03,7.9408879212e-03,2.7417230938e-01,3.5812070374e-01,2.1529165593e-01,4.7866382083e-02,9.0145377777e-02,2.2632370316e+00,3.8418156320e+00,1.0617679008e+04,8.9406325241e-01
6.2600000000e+02,6.4968922073e-03,7.9438201746e-03,2.7622462624e-01,3.5767554679e-01,2.1439549839e-01,4.8018350555e-02,8.9245265640e-02,2.2608028109e+00,3.8376952122e+00,1.0579969050e+04,8.9453600003e-01
6.2650000000e+02,6.5078383861e-03,7.9248778574e-03,2.7880309982e-01,3.5630276163e-01,2.1330547121e-01,4.8326619551e-02,8.8829331545e-02,2.2584213115e+00,3.8385753408e+00,1.0531653184e+04,8.9587632736e-01
6.2700000000e+02,6.5311709946e-03,7.9293487576e-03,2.8119343207e-01,3.5484073454e-01,2.1257224541e-01,4.8618297767e-02,8.8314770459e-02,2.2569145545e+00,3.8396939897e+00,1.0492352289e+04,8.9771787249e-01
6.2750000000e+02,6.5561514918e-03,7.9249297011e-03,2.8423783914e-01,3.5287670368e-01,2.1174066790e-01,4.8823200118e-02,8.7840507965e-02,2.2564377119e+00,3.8409438276e+00,1.0483772193e+04,8.9854038307e-01
6.2800000000e+02,6.5726853636e-03,7.9061477389e-03,2.8655256949e-01,3.5157965619e-01,2.1103231378e-01,4.9216992837e-02,8.7139634599e-02,2.2560756173e+00,3.8405908558e+00,1.0463960833e+04,8.9923841849e-01
6.2850000000e+02,6.5874352245e-03,7.8922462188e-03,2.8877131702e-01,3.5067365144e-01,2.0990795219e-01,4.9674428100e-02,8.6492969803e-02,2.2542532812e+00,3.8391179799e+00,1.0414741627e+04,9.0055430065e-01
6.2900000000e+02,6.6121994617e-03,7.8864601237e-03,2.9147216930e-01,3.4893017113e-01,2.0905163961e-01,5.0019513024e-02,8.6027847352e-02,2.2532115480e+00,3.8399576689e+00,1.0381319117e+04,9.0147972906e-01
6.2950000000e+02,6.6406336632e-03,7.8829092760e-03,2.9419741863e-01,3.4716830875e-01,2.0811341188e-01,5.0467909569e-02,8.5529408231e-02,2.2523897130e+00,3.8408700532e+00,1.0351308368e+04,9.0283453032e-01
6.3000000000e+02,6.6465794438e-03,7.8551316029e-03,2.9728263332e-01,3.4523648856e-01,2.0737337458e-01,5.0714476151e-02,8.4891316339e-02,2.2488505704e+00,3.8394600815e+00,1.0313825585e+04,9.0435000765e-01
6.3050000000e+02,6.6588344049e-03,7.8620191976e-03,3.0005388239e-01,3.4365032395e-01,2.0642257561e-01,5.1060802349e-02,8.4291562103e-02,2.2459731470e+00,3.8379379781e+00,1.0291212292e+04,9.0622943651e-01
6.3100000000e+02,6.6904556923e-03,7.8594826028e-03,3.0264669731e-01,3.4191472020e-01,2.0560398370e-01,5.1379185812e-02,8.3905474684e-02,2.2444465745e+00,3.8378849684e+00,1.0284650626e+04,9.0773763984e-01
6.3150000000e+02,6.7384344896e-03,7.8611648506e-03,3.0549383225e-01,3.3973863417e-01,2.0496792988e-01,5.1671349170e-02,8.3528655191e-02,2.2438461679e+00,3.8385528863e+00,1.0288880627e+04,9.0888718191e-01
6.3200000000e+02,6.7761901613e-03,7.8669315049e-03,3.0798157408e-01,3.3789659618e-01,2.0427181789e-01,5.2121349697e-02,8.3085540487e-02,2.2428042160e+00,3.8390459594e+00,1.0282329956e+04,9.1037087037e-01
6.3250000000e+02,6.8066999141e-03,7.8795696090e-03,3.1089059868e-01,3.3599398975e-01,2.0318512328e-01,5.2685863934e-02,8.2558154831e-02,2.2412586882e+00,3.8383415252e+00,1.0254306530e+04,9.1169569828e-01
6.3300000000e+02,6.8401409842e-03,7.9013297461e-03,3.1349123217e-01,3.3399927060e-01,2.0248135317e-01,5.3172338256e-02,8.2114335072e-02,2.2406821875e+00,3.8386206430e+00,1.0244620936e+04,9.1289710929e-01
6.3350000000e+02,6.8679169447e-03,7.9005667815e-03,3.1601978780e-01,3.3228699056e-01,2.0161347931e-01,5.3708564941e-02,8.1602693656e-02,2.2397957945e+00,3.8375291143e+00,1.0235415139e+04,9.1415531801e-01
6.3400000000e+02,6.9106636480e-03,7.9316900321e-03,3.1899388351e-01,3.3013859907e-01,2.0065054214e-01,5.4258542981e-02,8.1116078630e-02,2.2390788260e+00,3.8366550402e+00,1.0231267128e+04,9.1540963722e-01
6.3450000000e+02,6.9551210730e-03,7.9188503517e-03,3.2162941868e-01,3.2817121176e-01,1.9987007740e-01,5.4789115090e-02,8.0666205640e-02,2.2384562009e+00,3.8356818329e+00,1.0224328310e+04,9.1673053176e-01
6.3500000000e+02,6.9883113593e-03,7.9260324127e-03,3.2411076761e-01,3.2659318257e-01,1.9878839526e-01,5.5334907891e-02,8.0258402899e-02,2.2365768876e+00,3.8337274905e+00,1.0223766643e+04,9.1783529770e-01
6.3550000000e+02,7.0336511626e-03,7.9108413409e-03,3.2726151080e-01,3.2447896326e-01,1.9739622707e-01,5.6092070512e-02,7.9826735860e-02,2.2329243921e+00,3.8316723896e+00,1.0201107808e+04,9.1983027244e-01
6.3600000000e+02,7.0709011931e-03,7.9396015947e-03,3.3015582444e-01,3.2206269057e-01,1.9649979248e-01,5.6704174123e-02,7.9567015604e-02,2.2316584144e+00,3.8314363888e+00,1.0187570775e+04,9.2144855026e-01
6.3650000000e+02,7.1314173088e-03,7.9297408419e-03,3.3314050857e-01,3.1961053212e-01,1.9550471330e-01,5.7382236167e-02,7.9300851682e-02,2.2287647195e+00,3.8306739802e+00,1.0147584534e+04,9.2398546462e-01
6.3700000000e+02,7.1388009967e-03,7.9498031707e-03,3.3580435913e-01,3.1770059080e-01,1.9442564551e-01,5.7997957840e-02,7.8982842563e-02,2.2259928741e+00,3.8282526568e+00,1.0118180970e+04,9.2569157169e-01
6.3750000000e+02,7.1758046373e-03,7.9506654279e-03,3.3865208681e-01,3.1544884355e-01,1.9345894849e-01,5.8633676386e-02,7.8679974693e-02,2.2241218734e+00,3.8261002946e+00,1.0099778015e+04,9.2734594026e-01
6.3800000000e+02,7.2131594539e-03,7.9600525037e-03,3.4097505184e-01,3.1352567466e-01,1.9254841397e-01,5.9234194774e-02,7.8543452793e-02,2.2217147583e+00,3.8251101163e+00,1.0067644143e+04,9.2917075858e-01
6.3850000000e+02,7.2531074578e-03,7.9845653553e-03,3.4352659236e-01,3.1167533992e-01,1.9126134450e-01,6.0035294460e-02,7.8263755941e-02,2.2198823559e+00,3.8229404810e+00,1.0064164869e+04,9.3063943664e-01
6.3900000000e+02,7.3020093614e-03,7.9937007642e-03,3.4635248449e-01,3.0953167380e-01,1.9024366185e-01,6.0763143434e-02,7.7813326297e-02,2.2165000950e+00,3.8193180919e+00,1.0071932108e+04,9.3260388585e-01
6.3950000000e+02,7.3576706336e-03,8.0265970251e-03,3.4939794866e-01,3.0701046460e-01,1.8927837144e-01,6.1494373217e-02,7.7434574420e-02,2.2139300285e+00,3.8159653534e+00,1.0065119222e+04,9.3413681619e-01
6.4000000000e+02,7.3967333243e-03,8.0548586293e-03,3.5215777982e-01,3.0498375603e-01,1.8818260663e-01,6.2114676100e-02,7.7109589465e-02,2.2097676086e+00,3.8114607437e+00,1.0065246881e+04,9.3642989288e-01
6.4050000000e+02,7.4362169787e-03,8.0820030894e-03,3.5480625016e-01,3.0285582452e-01,1.8719739549e-01,6.2759361410e-02,7.6862948348e-02,2.2070916560e+00,3.8077938838e+00,1.0073994150e+04,9.3760200621e-01
6.4100000000e+02,7.4742297060e-03,8.1249517372e-03,3.5812793610e-01,3.0014565153e-01,1.8613709310e-01,6.3476965965e-02,7.6513171860e-02,2.2049092592e+00,3.8023461706e+00,1.0057130152e+04,9.3865574957e-01
6.4150000000e+02,7.4971382500e-03,8.1202063817e-03,3.6121976182e-01,2.9758643877e-01,1.8514446555e-01,6.4248200859e-02,7.6183788366e-02,2.2002652875e+00,3.7969422076e+00,1.0046977575e+04,9.4056368598e-01
6.4200000000e+02,7.5371819579e-03,8.1407063123e-03,3.6448775876e-01,2.9463616677e-01,1.8408947208e-01,6.5065808915e-02,7.6042905212e-02,2.1965906689e+00,3.7923334306e+00,1.0057735474e+04,9.4248018990e-01
6.4250000000e+02,7.5806565618e-03,8.1749193356e-03,3.6710596485e-01,2.9245771468e-01,1.8293837622e-01,6.6001867822e-02,7.5740500534e-02,2.1933355176e+00,3.7881382261e+00,1.0043667409e+04,9.4436848570e-01
6.4300000000e+02,7.6117857683e-03,8.1959304523e-03,3.6999723257e-01,2.9000651637e-01,1.8188706388e-01,6.6687518528e-02,7.5613952436e-02,2.1880515012e+00,3.7825138774e+00,1.0031026077e+04,9.4676192803e-01
6.4350000000e+02,7.6512317801e-03,8.2225412386e-03,3.7323597440e-01,2.8690550357e-01,1.8105761467e-01,6.7512230764e-02,7.5414903578e-02,2.1846521225e+00,3.7768175635e+00,1.0015401707e+04,9.4843122620e-01
6.4400000000e+02,7.6745733865e-03,8.2498957289e-03,3.7642978312e-01,2.8450231743e-01,1.7992138566e-01,6.8118869439e-02,7.5103175234e-02,2.1784731754e+00,3.7676095846e+00,1.0020206228e+04,9.4984816224e-01
6.4450000000e+02,7.7012499001e-03,8.2777059350e-03,3.7926200468e-01,2.8253505250e-01,1.7865353239e-01,6.8888143916e-02,7.4682310678e-02,2.1720612755e+00,3.7589228047e+00,1.0019355929e+04,9.5198097249e-01
6.4500000000e+02,7.7238406565e-03,8.3252592371e-03,3.8219394581e-01,2.8025181393e-01,1.7742420773e-01,6.9853491839e-02,7.4227440791e-02,2.1676945028e+00,3.7507853414e+00,9.9821557700e+03,9.5362239238e-01
6.4550000000e+02,7.7663006606e-03,8.3566756412e-03,3.8517056012e-01,2.7730093008e-01,1.7654694772e-01,7.0849836619e-02,7.4008749163e-02,2.1636989394e+00,3.7446432685e+00,9.9619223264e+03,9.5537463787e-01
6.4600000000e+02,7.7943332764e-03,8.3948521815e-03,3.8780750934e-01,2.7525515320e-01,1.7550208231e-01,7.1631776909e-02,7.3614292783e-02,2.1579141816e+00,3.7363281406e+00,9.9660695455e+03,9.5753966162e-01
6.4650000000e+02,7.8236104262e-03,8.4289330830e-03,3.9059979838e-01,2.7267367078e-01,1.7447944494e-01,7.2548208046e-02,7.3446334344e-02,2.1533332627e+00,3.7292271941e+00,9.9522682389e+03,9.5975628893e-01
6.4700000000e+02,7.8704109435e-03,8.4908310511e-03,3.9376931451e-01,2.6993743453e-01,1.7332804299e-01,7.3446878933e-02,7.3157087051e-02,2.1485962553e+00,3.7196355491e+00,9.9554435029e+03,9.6158970622e-01
6.4750000000e+02,7.9071441436e-03,8.5032145901e-03,3.9667660148e-01,2.6735708383e-01,1.7238009176e-01,7.4331532144e-02,7.2844332051e-02,2.1428533914e+00,3.7103915685e+00,9.9469805886e+03,9.6375017651e-01
6.4800000000e+02,7.9531891173e-03,8.5558155417e-03,3.9961400507e-01,2.6478036584e-01,1.7127536676e-01,7.5289049966e-02,7.2532207712e-02,2.1382183593e+00,3.7009476788e+00,9.9456608862e+03,9.6527910558e-01
6.4850000000e+02,8.0136631148e-03,8.5922764854e-03,4.0278930618e-01,2.6180385962e-01,1.7015870306e-01,7.6310501030e-02,7.2331690505e-02,2.1329862095e+00,3.6910218673e+00,9.9387059262e+03,9.6714675906e-01
